key,my,sigma,ordinal
frc2421,23.367677199892732,1.5553559005918247,18.701609498117257
frc2422,22.78012602629903,6.000115668910694,4.7797790195669485
frc2423,22.335873310429072,1.8418937597351495,16.81019203122362
frc2424,24.16581489808115,2.583843065123987,16.414285702709186
frc2425,20.501394499832514,2.8833407043053336,11.851372386916513
frc2427,30.075756579234117,7.214063982008903,8.433564633207407
frc2428,23.12787412570639,4.9365462671093985,8.318235324378197
frc2429,23.76048053353171,1.7165776842649085,18.610747480736983
frc2430,21.8309870754928,4.49492665293276,8.34620711669452
frc2431,21.254656917810724,4.612057752864507,7.418483659217204
frc2432,17.380090194284158,4.647489806684452,3.437620774230801
frc2433,25.452018182385018,6.1944241722269044,6.868745665704303
frc2434,24.10480887549116,4.202471021157045,11.497395812020024
frc2435,19.76092303951446,4.249611890504577,7.012087368000728
frc2436,34.7195065880056,5.9230521015612965,16.95035028332171
frc2437,20.509601484075223,1.903605666123059,14.798784485706046
frc2438,27.296957550451715,2.0747232200430994,21.072787890322417
frc2439,25.713339007642002,2.017617014166872,19.660487965141385
frc2440,23.47659926061487,7.195582196351549,1.8898526715602202
frc2441,17.631001504913215,2.612569927219885,9.79329172325356
frc2443,31.246710570569423,1.6635748820669503,26.255985924368574
frc2444,23.08694515887482,2.4271400326236803,15.805525061003777
frc2445,27.87640736297401,2.3052890279138993,20.960540279232312
frc2446,29.873746195764127,6.77315638279381,9.554277047382698
frc2447,20.06302257585443,5.979579694570369,2.12428349214332
frc2448,21.241644930561414,7.09244610076083,-0.035693371721073675
frc2449,25.859459171771146,2.2540876425835332,19.097196244020544
frc2450,19.823143821367918,2.476882899029152,12.392495124280462
frc2451,36.226868213886966,1.4703936157728954,31.81568736656828
frc2453,24.860426737583165,4.6047182786088054,11.046271901756748
frc2454,21.01672521613293,5.279575091771092,5.177999940819653
frc2455,16.448216912094747,3.6900858875834595,5.377959249344368
frc2456,27.267386731810166,3.8728860055550416,15.648728715145042
frc2457,23.586846111977536,2.014666518225744,17.542846557300305
frc2458,25.16072344512871,1.643832052759602,20.229227286849905
frc2459,19.828314003243683,3.6641438047477086,8.835882589000558
frc2460,22.64215487363814,3.797208025465004,11.25053079724313
frc2461,24.631308803835072,2.145917204255913,18.193557191067335
frc2462,22.317276780893895,4.70482464348751,8.202802850431365
frc2463,28.363899528954672,6.925274799870494,7.5880751293431885
frc2464,25.0,8.333333333333334,0.0
frc2465,21.986511861959702,2.1960543020360115,15.398348955851667
frc2466,18.604086396357282,7.081485564481134,-2.6403702970861183
frc2467,19.118264440975285,4.355840761135223,6.050742157569616
frc2468,35.40825568355155,1.2995611922842227,31.509572106698883
frc2469,23.663290718462868,5.327738341793112,7.6800756930835306
frc2470,22.680714131621972,2.233133510641903,15.981313599696263
frc2471,34.444397574474806,1.192453855635729,30.86703600756762
frc2472,24.047735216288515,2.122610917185671,17.679902464731505
frc2473,25.84003406204117,1.8654836093141902,20.2435832340986
frc2474,31.5019246569349,1.2089913899692126,27.874950487027263
frc2475,24.57298436482836,7.089406252263083,3.304765608039112
frc2476,16.441294332996318,5.671461471418406,-0.5730900812589006
frc2477,14.292398447093554,2.8667376053160734,5.692185631145334
frc2478,34.232092870276794,1.7852172833100624,28.876441020346608
frc2479,23.067923619737137,3.851182004079377,11.514377607499005
frc2480,15.932447741913023,3.1886240053309773,6.366575725920091
frc2481,41.383199296209185,1.3898616752923494,37.21361427033214
frc2483,23.312055417343142,2.585432821730776,15.555756952150816
frc2484,23.144399725977788,2.7121275490744594,15.00801707875441
frc2485,27.71701665228699,1.5577481245796294,23.0437722785481
frc2486,32.97502896103623,1.4358742348774214,28.667406256403964
frc2487,24.178473703252678,2.187039454635884,17.617355339345025
frc2488,22.402741222902453,6.352238876218187,3.3460245942478934
frc2489,24.180470350866386,2.01503501462633,18.135365306987396
frc2490,22.486249625950148,6.162058374392026,4.000074502774069
frc2491,29.36706997985451,1.9174417610406866,23.61474469673245
frc2493,26.777825863474384,1.991487634495131,20.80336295998899
frc2495,25.401687946572718,1.487174583866001,20.940164194974713
frc2496,23.145345064822273,2.164264620823684,16.65255120235122
frc2497,17.370364709144646,4.1150405838702655,5.025242957533848
frc2498,21.80526093557674,2.6165010097362353,13.955757906368035
frc2499,20.369266900385178,3.0062725830082897,11.350449151360309
frc2500,23.261425539389535,1.8422105236092885,17.734793968561668
frc2501,24.734755701086687,2.2799679905618024,17.89485172940128
frc2502,31.990365543583337,1.6819194323546496,26.94460724651939
frc2503,26.774637365957858,2.7297365161795795,18.58542781741912
frc2504,23.873223219584244,2.6327817745356574,15.974877895977272
frc2505,28.811310068754683,3.6124200044711516,17.974050055341227
frc2506,25.577800763146527,1.8512017403672172,20.024195542044875
